Voltage A RMS,Average Voltage A RMS
223.833908,224.13387161999998
222.647324,224.1352645466667
223.478592,224.13539902666665
225.810883,224.15001099666668
220.254517,224.15275264666667
222.223099,224.16502213666666
221.860077,224.17983979333331
221.598587,224.18386409666667
222.302551,224.2053356033333
223.565979,224.22458959999997
224.311966,224.24485881666666
221.338364,224.23872595333333
222.179092,224.23299775333334
223.43988,224.23597774333336
221.935425,224.22865902
221.948898,224.22719071666666
223.040649,224.22664938333332
221.850754,224.21167746
222.172256,224.1968876233333
221.71463,224.20168386666666
223.457825,224.22033387333335
222.005798,224.1971990033333
222.769028,224.18970414
222.370163,224.18608318
221.296021,224.18879461666666
220.995438,224.19241659666667
220.200668,224.18416881333334
224.627747,224.20193477666666
222.357559,224.20313732
222.671249,224.20317918
223.273468,224.21250662333333
221.114548,224.21466844
225.470016,224.20959738333332
224.004181,224.19039734999998
225.736221,224.18294281999997
228.000763,224.16833451333335
228.303787,224.15467794666668
222.485306,224.12775335666666
222.476669,224.12818996000001
221.876389,224.12918219
223.809555,224.09309733999999
225.484818,224.08073772333336
223.359467,224.06793249666666
221.115372,224.0354824433333
222.232361,224.02114152333334
223.19075,224.01575776333334
223.402267,224.01024344
225.333679,224.0231754666667
225.774704,224.03472123333336
224.636444,224.03699403000002
223.687424,224.0407009
222.44696,224.03241761333334
221.324341,224.00028041666664
220.822632,223.97988912999998
221.730011,223.97756841999998
223.007172,223.96684815666669
221.330231,223.96061733333335
222.140717,223.95850643333333
221.119461,223.91457210666664
220.121384,223.86620561333334
222.989319,223.86110419333335
226.208832,223.87863506666665
226.01767,223.89431144000002
224.035019,223.90711880333333
223.841919,223.9205178
223.290024,223.93987850666667
223.673141,223.93449408666666
223.544907,223.85385021666667
227.659988,223.81220852333334
225.71962,223.78434394
226.905579,223.79109636333334
227.93306,223.81610236666666
223.266296,223.83555696666667
222.370331,223.85164649666666
224.587372,223.86209968333333
221.854507,223.86824694
222.128372,223.87915656666664
221.226028,223.89028271333333
221.703018,223.89599784
221.792725,223.90767498666668
223.953613,223.92415137666666
224.591766,223.92979082
223.415314,223.93845252333335
222.879822,223.92548829999998
224.575333,223.92544496666665
223.121841,223.94355333333334
227.018509,223.98000576666666
225.977509,224.01007351666664
223.482376,224.02032243666665
222.814667,224.00873628666668
222.783096,223.99780529666668
224.190094,224.00959052333332
221.674698,224.02801434333335
220.517181,224.04449225666667
223.571243,224.0719013633333
221.711884,224.08423016
220.53421,224.05655610666668
222.388062,224.07672960000002
221.429626,224.09368684333333
223.562607,224.12939541
220.910355,224.15834006333336
220.336121,224.18484173333334
220.145508,224.20557176666668
219.954132,224.20408891666665
220.891891,224.2181975466667
219.930466,224.22269934666667
220.812912,224.23919292666668
222.914154,224.25208396000002
220.238953,224.25061525333334
220.221283,224.26790315666668
220.678467,224.28405540000003
220.660919,224.29421459999998
219.583923,224.30649787333334
237.104828,224.37747392666668
232.583481,224.43809669
220.933334,224.45584494999997
219.666077,224.45678875666664
219.810211,224.46931830666668
219.994766,224.47007595666665
220.910675,224.48394568666666
222.065445,224.50536449999998
222.36795,224.52180208000001
221.469559,224.5275357733333
220.31517,224.53422721
219.118561,224.53783886333335
218.798355,224.52117010999999
221.794067,224.50803651333337
218.904709,224.51371644666665
222.035019,224.53287752
221.536957,224.54408439000002
221.050858,224.55894655333333
221.731003,224.57929933666668
222.856705,224.60085924333336
220.219009,224.60814928000002
221.764252,224.62861767333337
221.018112,224.64165992
221.080765,224.66053774
219.050049,224.66399273666664
219.978317,224.67296352999998
220.785278,224.68616619666665
218.329361,224.68170788333333
219.568085,224.68573737333335
220.061844,224.6973341033333
221.89827,224.71518530999998
219.956436,224.72578162333332
221.947021,224.7435930533333
220.118408,224.73653062333332
221.210327,224.73559709
217.938202,224.72083996
219.406921,224.70483023333335
219.960541,224.69575944333332
223.672745,224.71201295333333
219.80368,224.71870169333332
218.965485,224.71595750333333
216.716873,224.70338751666665
218.836441,224.69264074999998
215.71376,224.65625942
219.336044,224.62669363333333
219.548355,224.60953665
216.717697,224.59246516666667
214.650803,224.57552821666667
215.38504,224.53665162
214.786346,224.48362793666664
217.40123,224.4387520933333
217.653885,224.38275488
216.72966,224.33542959333334
216.396042,224.28616186333335
215.552429,224.23696203333336
213.564407,224.18656805
213.732483,224.1401397266667
216.990768,224.09612417000002
214.735977,224.05209457666666
213.727005,224.00438716
215.252045,223.95458288
213.155014,223.91028905666667
213.946198,223.87462377666665
214.659912,223.8401886066667
212.905685,223.81572820666668
212.419388,223.78780259
214.097382,223.74375601000003
214.052155,223.68848430333335
213.670502,223.66008897000003
215.3078,223.63781536
214.938934,223.62162797000002
213.169876,223.5984241333333
212.493698,223.55121125333332
212.495132,223.51399165666666
105.655342,223.12267444000003
206.253372,223.06679762
212.957184,222.79786787333336
211.991699,222.7420584966667
212.623779,222.70919574333337
212.860428,222.67246249666667
216.994904,222.64800932333335
212.858841,222.61303790666668
211.972382,222.5721036133333
212.10202,222.52575387
213.232483,222.48307615666664
211.976715,222.41994276333332
214.823563,222.38251148
211.934952,222.33508914666666
215.121643,222.29608514000003
212.824432,222.25530211
212.766693,222.21902596666666
210.844162,222.17109312666668
214.079514,222.13383721666668
215.202072,222.10307422666665
212.794678,222.06276666
217.854919,222.03981983
215.64946,222.02110411333334
215.237,222.00028360000002
215.083557,221.98175078333333
220.079453,221.9803818166667
219.39798,221.9453774433333
211.987045,221.8785384533333
216.986847,221.85046401
215.999619,221.81741850999998
215.245651,221.78695957666665
213.609268,221.75244353333332
214.742737,221.72192850000002
214.40657,221.68379815666665
216.457489,221.65904087333334
215.107574,221.63541217999997
216.728897,221.62061212
214.672211,221.59917026666668
217.260956,221.58624225666668
214.096329,221.56025109666666
214.626755,221.53433119666667
214.188385,221.50265969666668
215.345139,221.47450464
214.997375,221.44491255666668
215.598007,221.41690586333334
216.777847,221.37542326666667
213.108948,221.3250704333333
211.99408,221.26562717666664
211.228271,221.19523431333334
211.043182,221.14107436
211.413452,221.08736560999998
216.08548,221.05076394666665
212.258698,220.9897927766667
211.593567,220.92253630666667
212.706909,220.8623824966667
211.600815,220.7842545466667
211.311859,220.69570418333333
214.075134,220.64727253
214.257751,220.60235818
211.288925,220.53737771
211.715973,220.47839282666666
211.402786,220.41402240333332
211.187073,220.36098173333332
213.623611,220.31481575666666
220.21283,220.28799803
212.41008,220.23470920000003
214.29657,220.18732226666665
211.313782,220.12843758333335
211.370071,220.0662472333333
211.515152,219.99423190333331
214.370346,219.92460193000002
215.3806,219.87588076999998
215.01683,219.83655469999997
216.80394,219.79621743
215.481079,219.74325081666666
215.687439,219.68085727333334
214.72049,219.59556812
217.017273,219.51586632666667
215.97348,219.42093824666668
215.412186,219.3295611433333
215.883682,219.29101327
216.649353,219.25914228666667
217.186737,219.21505898333334
216.415451,219.18353692
214.680801,219.15161207333333
212.478699,219.11576307666667
223.002533,219.10871794000002
212.886658,219.06053602666668
217.147705,219.03565067
215.602722,218.99232781333333
214.801392,218.95294350666668
211.903702,218.90382108999998
212.027313,218.8609817833333
213.622894,218.8201705233333
213.909607,218.78223895333335
218.354889,218.75170800000004
214.351395,218.69768019
214.962723,218.66442050666666
214.276428,218.62104831333335
214.064133,218.58317254
213.679077,218.55005257333332
213.736847,218.5189516
217.33075,218.5060220166667
217.314957,218.48691562333335
215.121216,218.45879957666665
215.076416,218.43738371333333
213.928802,218.41123304666667
212.745117,218.37951211
214.104279,218.34777566
212.241058,218.30597751333332
214.487747,218.27153446
212.59166,218.23387826333334
213.023254,218.20095559333333
211.530411,218.15994393666668
213.303497,218.12879784666666
213.052109,218.09404290333333
214.688217,218.05696735
215.929291,218.04254993
215.854019,218.02131966333334
214.723801,217.99753207666666
217.389496,217.98350177333333
220.087692,217.97611891
215.032135,217.94767276333334
214.663254,217.91551039
215.13916,217.89484637666666
221.42334,217.89232720333334
218.036118,217.87431466333334
214.26239,217.84873788
214.192581,217.82288349
215.836624,217.79887007333335
211.704956,217.76505074666667
210.476242,217.72606403333333
212.819534,217.69641371333333
210.687149,217.65384479333335
215.333221,217.63160287000002
214.612427,217.6044142
210.418579,217.56457558666668
213.917145,217.53997933333332
212.143509,217.51047290333332
213.865479,217.48935560666666
214.632294,217.45603743
214.734604,217.43062758
212.098892,217.39538639
212.228699,217.35857049333333
210.846115,217.32434238333332
210.003082,217.27278593666668
216.810135,217.24880578333332
219.544815,217.22816776333332
217.098099,217.19182555
214.595581,217.14613153000002
212.123383,217.11159178666665
211.848343,217.07616403333333
216.604202,217.05859007666666
216.201004,217.03322824
217.616592,217.00700082
218.385757,216.99042178666667
212.263779,216.96091647666665
211.55777,216.92533450666667
212.159515,216.88856372333333
212.19751,216.85121453333332
214.712906,216.81581195666666
212.384277,216.77117719999998
213.793228,216.73503314666667
217.274734,216.71365751333335
216.614624,216.69421639333333
215.989243,216.67643273333331
213.979156,216.65362114666667
212.558701,216.62305011333333
212.485352,216.58797738
215.197876,216.56753619666668
219.493896,216.55871346
222.29422,216.56262932333334
217.321426,216.55329613
215.594482,216.52864667333333
214.100769,216.48828646333334
215.877319,216.45448529333333
215.424683,216.42578417333334
216.422531,216.40105287999998
216.041412,216.37689084000002
218.740067,216.36044726
216.51152,216.33700263666665
216.055969,216.29832257333334
216.417679,216.26731610333334
215.802048,216.23030433333332
216.895477,216.19351239
216.408249,216.17065223333333
218.192276,216.1567253833333
216.812332,216.13080858333333
218.108612,216.11832226666667
216.989166,216.10119157999998
216.074997,216.08402147666666
218.50177,216.07335064999998
220.370255,216.06860908333334
218.704147,216.05111086333332
219.241135,216.03327542666665
220.614212,216.02393842
219.205536,216.0116908
218.782288,215.99238065
220.656189,215.98416181000002
222.47908,215.96903038
220.55249,215.95094698333335
219.015427,215.93605715333334
218.706009,215.92236162666666
217.769791,215.90565061
215.875778,215.87793622333334
216.295395,215.86000521333332
221.886703,215.86457028666666
217.578888,215.84459576999998
219.410355,215.83692400666666
217.440903,215.82661298333332
218.8004,215.81465411
219.861282,215.80942629666666
218.180466,215.79148582666667
217.651093,215.78062162
219.892654,215.77914339666668
219.406143,215.77667884666667
218.51062,215.77186714
220.258133,215.76975461333333
220.945755,215.77313891
219.502899,215.7687722
219.561279,215.75759595
221.197617,215.76079149666666
219.672882,215.75896349333334
219.338104,215.75449561666665
217.87471,215.74520825333332
220.291458,215.74756670333335
216.589325,215.67918169333333
217.810684,215.62993903666666
218.808441,215.62285606
218.151215,215.61780652
218.134171,215.61221971999998
218.723022,215.60798057333332
217.552567,215.59678688
216.758148,215.57909589
218.222763,215.5652786
220.276169,215.56130063333333
223.336121,215.57137046999998
220.087341,215.57459973666667
222.549347,215.58710304333334
218.491272,215.57609372666667
218.867676,215.57597028333333
219.311447,215.56689171
219.28598,215.55938845333333
221.232559,215.55999412333333
220.18457,215.55483934666665
219.76207,215.54452389666668
220.234131,215.54457430333332
220.662811,215.54090283333335
222.052475,215.54435071
221.376709,215.54533719
223.324905,215.55958671
222.783783,215.56893826333334
221.438599,215.571116
221.744965,215.58250134666667
220.506271,215.58562863333333
220.388428,215.58671724666667
221.065857,215.58394253666668
219.783875,215.5833673333333
223.187332,215.58750170333332
222.709717,215.5961394
219.53418,215.59055224333335
218.730698,215.59319389666666
219.066299,215.59205849
220.579559,215.59412188333334
219.436157,215.57999992333333
219.610519,215.57935605333333
221.599686,215.58813672333332
221.317123,215.60347089
222.014145,215.61406323666668
225.921097,215.64808769333334
223.15744,215.66082568000002
222.73439,215.67144579666666
222.021072,215.68912371333334
222.068298,215.71384869666664
220.528534,215.73099367666666
221.705399,215.75405718666667
219.909454,215.76241793333335
219.913254,215.76994916333334
219.775345,215.78010144666666
219.407455,215.79013949
222.587936,215.81359118
221.667664,215.84060203666667
223.124603,215.87190910333334
222.448395,215.89010119333335
223.288895,215.91861092
223.251343,215.95035871333334
223.478149,215.97777906000002
223.96582,216.01381508
225.167999,216.05122108333333
222.404022,216.07703478333335
222.135437,216.10780062333333
221.824463,216.13915087333334
220.618362,216.16088747333333
219.602753,216.17938946666666
221.345169,216.20497169
222.382187,216.22855298
220.410828,216.24679262666666
219.740189,216.26869367
220.254959,216.29456453999998
111.377502,215.9575057733333
102.871223,215.94822537666667
220.757706,215.99657315666667
220.136032,216.02050265
219.6203,216.04593132
219.003571,216.06719729333332
220.697266,216.09332008666667
222.14682,216.11049314000002
221.486969,216.13925356666667
223.054581,216.17619423
223.569122,216.21441790333333
220.916977,216.24003288333333
221.129272,216.27054140666667
222.234863,216.29524574
221.531921,216.32723563666667
219.876328,216.34308458666666
220.299545,216.36800163
221.376495,216.39670096999998
220.868454,216.43011527666667
220.568298,216.45174455666668
222.623978,216.47648424333332
220.898483,216.50349692666668
220.73468,216.51309613
219.292679,216.52524019333333
221.20401,216.54513022666666
222.522171,216.56992560666666
225.502701,216.5880031
221.021637,216.59341529
222.146759,216.62728100333334
220.117294,216.63771582666666
223.515762,216.66276963666667
222.142838,216.68576026
222.908417,216.71675742333332
224.068253,216.74784247666668
221.409531,216.77118568
221.558167,216.78818794
220.954025,216.80767611000002
221.367386,216.82313774
221.262268,216.84510459666666
224.227127,216.86832516666666
222.629456,216.89676892333335
221.041077,216.91814999666667
222.202774,216.94486462666669
221.498428,216.96537558999998
221.249527,216.98621609666665
223.423126,217.01229982666666
226.421478,217.04444526333333
225.825439,217.08683356666666
224.484497,217.12846829
224.533279,217.17281831666668
224.357346,217.21719886333332
223.984894,217.25910367
225.432037,217.29025886
222.081406,217.32300122
221.554703,217.35620500666667
223.527008,217.39227200333332
222.239151,217.42773312333333
221.827042,217.46278373333334
222.426117,217.49062034333335
223.462341,217.52130231
222.382767,217.55828178333334
226.15831,217.60642290666667
228.159149,217.66227744999998
224.69046,217.70728874
225.214798,217.74592603
226.295135,217.76620038000002
224.08345,217.80511161333334
224.225372,217.83820762000002
224.114822,217.88087775333332
226.371613,217.93088289333332
225.580917,217.97776877666666
225.555954,218.01505413666666
223.532639,218.0422276
222.894623,218.06848691
220.762741,218.08168291333334
220.420975,218.09814923333334
221.510437,218.11755922666666
224.418579,218.14988619000002
221.158218,218.16368934000002
221.621521,218.18251614333334
222.611115,218.20651257333333
222.385086,218.22818392000002
221.286362,218.24364061666668
220.868469,218.25591305666666
223.087738,218.27815401333334
222.554535,218.30439979333335
222.249374,218.33696871
221.143524,218.33077201333333
221.177612,218.35840852666666
221.477417,218.3728409
222.53508,218.39594876
223.794434,218.42592556666668
228.437485,218.4810381766667
222.2052,218.51496446666667
220.961349,218.53942598333336
220.553894,218.56157360666666
221.064819,218.5706067066667
222.610046,218.59813554333334
221.225098,218.6190101266667
222.414917,218.64613842333333
221.868195,218.67215196333336
220.209885,218.69392132333334
220.136581,218.71525376999998
222.362885,218.73202755333332
221.939651,218.7474432
221.088882,218.76733542000002
222.18013,218.79101446666667
222.67807,218.82017869333333
220.887482,218.84731990999998
221.854584,218.87315426
222.348373,218.90684531000002
221.322266,218.92962704
221.659576,218.95985342666665
222.134705,218.99022493
223.70755,219.0308153933333
221.963974,219.05968364999998
222.016037,219.08956341
221.079468,219.11086758
221.268982,219.12866655
221.822495,219.14856146999998
220.600616,219.16815085333334
221.109604,219.18055121333333
221.003662,219.18360444666666
222.683243,219.20910813999998
221.319504,219.23129563999998
221.258636,219.25169389333334
221.037735,219.25040854333332
221.077927,219.26054790666666
221.054489,219.28318823666666
222.75293,219.31172273333334
222.025421,219.33235205666668
222.274155,219.36758272
224.546402,219.41448325333332
224.869049,219.45464830333333
224.712173,219.50139838333334
223.534714,219.52873669333334
223.97525,219.55994610333335
223.07457,219.60213274
222.871368,219.63198015
225.60939,219.67686642
223.292648,219.70829031666668
222.533752,219.73462851
224.726883,219.76793610666664
224.703339,219.80995093
224.936035,219.8523087166667
229.965256,219.91603918666667
228.077316,219.97628663333333
225.496002,220.00523952333333
227.113693,220.03046911666664
226.670853,220.06237829666668
224.722107,220.09613338333332
225.670074,220.14128902000002
227.654297,220.19397553333334
230.26619,220.2395154933333
227.341263,220.27664969
226.2836,220.3055397166667
225.109253,220.32795137
222.019226,220.36046952666666
225.940857,220.40841314999997
222.315369,220.4422659966667
223.856476,220.48112921666663
222.954163,220.50860007333333
226.676437,220.55624060666668
225.612503,220.59563819
226.252029,220.62556250666665
226.654541,220.65902889666665
223.633698,220.68451041333333
223.248093,220.71540687
225.368042,220.75810467333335
224.587906,220.79844652
222.565506,220.8230052866667
222.27887,220.83228853333333
223.878662,220.83757000666665
222.668915,220.85539497
224.603668,220.88542558999998
224.668762,220.92065223333333
226.640274,220.95652875
224.95665,220.98830197333334
224.032745,221.01366935333334
224.572403,221.04210598999998
227.437057,221.07109595666668
224.890274,221.09902513666665
224.532211,221.12727927666666
223.810165,221.15192089666667
224.560669,221.18111629999999
222.262604,221.19900672333335
221.972168,221.21755312
223.772263,221.23615307666668
224.092453,221.2604201466667
222.752792,221.27590074666668
221.958878,221.29246645333333
223.28035,221.31648429666666
222.923721,221.33122413333336
225.732986,221.34909990333333
223.82428,221.36616701333332
223.350311,221.37986426666666
223.865341,221.39070136333336
222.350967,221.40118613333334
223.601334,221.41724961999998
224.872284,221.43130327
223.773117,221.43561672666667
223.667511,221.44600013
222.914612,221.45899741333332
221.512527,221.4683524733333
222.130051,221.48288667333333
220.547318,221.49845847333336
221.441101,221.51561082666666
219.191055,221.50662533333332
219.535812,221.51314841333334
218.204865,221.50913011333333
217.711807,221.51003312666668
217.994522,221.50734686666667
220.828491,221.51057089666665
220.799927,221.5193024333333
224.867706,221.54335781
221.741638,221.54952109
221.308792,221.5558632533333
219.134293,221.55794216333337
219.457291,221.55527268999998
217.975281,221.54537111
218.780777,221.54296403666666
219.76239,221.54363440666668
216.554504,221.52815736333335
216.200699,221.51658342
217.578629,221.51071850333335
218.401337,221.51247392666667
218.445892,221.50632204
217.745728,221.51017671666665
219.61351,221.51618613666665
217.688934,221.51245444666668
217.790833,221.51125317333333
219.147003,221.51462927999998
219.526932,221.51730898
217.140411,221.51593512666668
216.727844,221.51583411333334
216.923416,221.51150295666667
219.373505,221.5084940766667
216.969131,221.48727077666666
218.407639,221.48167177000002
214.270477,221.4540755366667
213.918976,221.43883454999997
213.247574,221.42010087666665
213.132278,221.39950364666666
214.329636,221.38298250000003
215.577042,221.36413077666666
213.371948,221.34142203666667
213.046875,221.31903805333334
212.126083,221.29201122666666
214.003586,221.26981381
213.120972,221.24004213333333
213.347992,221.21327974333335
215.181366,221.1861346133333
213.405045,221.15487215333332
212.214111,221.12412386000003
215.900238,221.10464143666667
214.853577,221.08579912333332
216.091278,221.07147529
214.725418,221.05034049333335
214.647858,221.03322043666665
212.190201,220.9965633333333
213.500992,220.9658675833333
212.137054,220.94121049666666
211.097076,220.91576509
211.860687,220.89174638333333
214.213348,220.87052568
214.516876,220.85412807666668
214.408081,220.83678661666664
212.586182,220.80674160333336
213.067551,220.77924303000003
212.867142,220.74875302
213.557175,220.70753994666666
212.221558,220.67108700666668
215.072052,220.64554588
214.88533,220.62176007333332
213.136505,220.59198743000002
214.105469,220.57057721333337
214.83139,220.54766385
214.134018,220.52841239666668
212.83931,220.50483258333333
212.46904,220.48047823333332
215.510208,220.46748741
213.245224,220.43634503666667
212.203506,220.4047978433333
214.143738,220.37486162666667
213.924728,220.34644940333334
212.139481,220.30928469
213.600983,220.27711682333336
