Voltage A RMS,"Average Voltage A RMS, frequency"
3.546923,3.54545435,60.050803
3.550911,3.545599333333333,59.9952
3.558299,3.5458011966666665,60.050803
3.562501,3.5459541233333334,60.050803
3.532783,3.54600725,60.050803
3.549597,3.5461656299999995,59.9952
3.543555,3.5462722933333333,60.050803
3.552662,3.546445106666667,59.9952
3.560803,3.5465973066666665,59.9952
3.583542,3.54683348,60.050803
3.546483,3.54695112,59.9952
3.5506,3.54714789,59.9952
3.562349,3.547354083333333,59.9952
3.545514,3.5474136866666663,59.9952
3.533154,3.5475149133333335,60.050803
3.559899,3.547648203333333,59.9952
3.553051,3.54782992,60.050803
3.532879,3.5479275066666665,59.9952
3.531353,3.548033703333333,59.9952
3.548821,3.5481625833333337,59.9952
3.551897,3.5482767766666665,59.9952
3.54524,3.54838091,59.9952
3.536196,3.54850119,59.9952
3.539392,3.5486083,59.9952
3.547838,3.5486977700000004,60.050803
3.540876,3.5487647466666665,60.050803
3.551467,3.5489358433333336,59.9952
3.537797,3.5490467033333335,59.9952
3.544674,3.5491825900000005,60.050803
3.526642,3.5491928,60.050803
3.530799,3.5492420633333337,59.9952
3.533848,3.5493333799999998,59.9952
3.533735,3.549356983333333,59.9952
3.511702,3.5493798966666668,59.9952
3.541386,3.54936993,59.9952
3.548336,3.5495115200000003,60.050803
3.519428,3.549555756666667,59.9952
3.53437,3.5496100933333334,59.9952
3.537137,3.549676263333333,60.050803
3.519886,3.549649603333333,60.050803
3.531048,3.54972308,60.050803
3.539453,3.5497584666666664,60.050803
3.54774,3.5498407033333335,60.050803
3.526226,3.5498673833333334,59.9952
3.524299,3.54988252,60.050803
3.53363,3.54990944,60.050803
3.529076,3.5499264833333335,60.050803
3.532888,3.5500133399999996,60.050803
3.528245,3.5500527166666664,60.050803
3.53915,3.5501158566666664,60.050803
3.526447,3.5501291,60.050803
3.548866,3.550140036666667,60.050803
3.545492,3.550218913333333,60.050803
3.539472,3.550268473333333,60.050803
3.520237,3.5502930900000003,59.9952
3.530526,3.55031926,59.9952
3.523973,3.55031059,60.050803
3.540247,3.5503311433333336,60.050803
3.531085,3.550254153333334,59.9952
3.529376,3.5502348300000004,59.9952
3.542858,3.5503096100000002,60.050803
3.531908,3.5503026633333334,60.050803
3.528864,3.5503457600000004,60.050803
3.526164,3.55035584,60.050803
3.524794,3.5501287333333336,60.050803
3.52933,3.5501027266666667,59.9952
3.527929,3.550147266666667,60.106509
3.515857,3.5500853633333334,60.106509
3.503251,3.5499573833333335,59.9952
3.514606,3.5499671233333334,60.050803
3.512702,3.549879626666667,60.050803
3.520754,3.549815846666667,60.050803
3.508696,3.5497099733333335,60.050803
3.520379,3.54963506,60.106509
3.524089,3.54960738,60.050803
3.519793,3.549575966666666,60.050803
3.521824,3.5495453033333333,60.050803
3.515057,3.5494381199999996,60.050803
3.518345,3.5493662899999996,60.050803
3.514637,3.5493407533333334,60.050803
3.517142,3.5492690999999996,60.050803
3.527712,3.5492172266666664,59.9952
3.529425,3.5492357433333335,60.050803
3.516114,3.549149723333333,60.050803
3.532923,3.5491307366666667,60.050803
3.50947,3.54907916,59.9952
3.504194,3.548925056666667,60.050803
3.503695,3.54881119,60.050803
3.489847,3.54863326,60.050803
3.521173,3.54863275,60.050803
3.508588,3.548504836666667,60.050803
3.51794,3.548496846666667,60.050803
3.504433,3.548388076666667,60.050803
3.518442,3.548272886666667,60.050803
3.498183,3.5481333000000004,60.050803
3.516924,3.5480678333333335,60.050803
3.483636,3.5478277166666667,59.9952
3.509478,3.54768121,59.9952
3.518593,3.54763187,60.050803
3.506548,3.54753946,59.9952
3.514846,3.5474189099999998,59.9952
3.505823,3.5472666033333335,59.9952
3.499897,3.547046096666666,59.9952
3.513725,3.5469603233333333,59.9952
3.520538,3.5468666333333334,60.050803
3.516916,3.5467604500000003,59.9952
3.518383,3.54669683,59.9952
3.527794,3.546632966666667,59.9952
3.494095,3.54644552,60.050803
3.499912,3.54632675,59.9952
3.508282,3.546202636666667,60.050803
3.511119,3.5461456366666666,60.050803
3.491702,3.546007156666667,59.9952
3.48249,3.545760646666667,59.9952
3.494953,3.54563241,59.9952
3.502458,3.5455128366666666,60.106509
3.506768,3.5453897599999995,60.050803
3.492083,3.54517581,59.9952
3.482215,3.5449651299999996,59.9952
3.524142,3.5448512366666667,60.050803
3.515234,3.5447643366666663,59.9952
3.490551,3.5445606633333333,60.050803
3.510911,3.5444409966666663,60.050803
3.520103,3.5443823633333333,59.9952
3.507419,3.544218316666667,60.050803
3.495385,3.5439994,59.9952
3.503968,3.5437960433333333,59.9952
3.494153,3.5436118000000003,59.9952
3.504024,3.54348497,59.9952
3.490997,3.54325246,60.050803
3.493343,3.5430734966666666,59.9952
3.508912,3.5429510399999997,60.050803
3.517118,3.5429057966666666,60.050803
3.499753,3.5427120100000002,60.050803
3.50985,3.542612563333333,59.9952
3.500093,3.5424468133333336,59.9952
3.499087,3.5422762766666667,60.050803
3.514739,3.5421447633333334,60.050803
3.508236,3.5419620733333335,59.9952
3.493337,3.541836243333333,60.050803
3.502758,3.541741996666666,59.9952
3.507223,3.54164249,60.050803
3.518323,3.541513713333333,60.050803
3.503219,3.5413497966666667,60.050803
3.509339,3.5411405033333336,60.050803
3.498313,3.5409747666666664,59.9952
3.494488,3.540802843333333,59.9952
3.5043,3.5406009499999995,60.050803
3.508071,3.5403982233333333,60.050803
3.50293,3.540199446666666,59.9952
3.495539,3.539972193333333,60.050803
3.49475,3.5397746233333334,59.9952
3.506479,3.5396269466666666,59.9952
3.507827,3.539509013333333,60.050803
3.504854,3.539310813333333,59.9952
3.495308,3.5391208633333333,60.050803
3.493945,3.5388890866666665,60.050803
3.503726,3.5387024533333338,60.050803
3.510327,3.5385171866666663,60.050803
3.479883,3.538258416666667,60.050803
3.486748,3.53802564,60.050803
3.493956,3.5377803333333335,59.9952
3.505599,3.537617813333333,59.9952
3.497181,3.5374326033333334,59.9952
3.482233,3.5371939433333335,59.9952
3.499235,3.53708291,60.050803
3.503142,3.5369013933333333,59.9952
3.492707,3.5367054300000005,59.9952
3.487128,3.5364545666666665,59.9952
3.490731,3.5362513366666666,60.050803
3.484968,3.5359888433333335,59.9952
3.470337,3.5356611666666664,59.9952
3.501631,3.5354790699999996,60.050803
3.491621,3.535272146666667,60.050803
3.500512,3.53510419,59.9952
3.486412,3.53490372,59.9952
3.49407,3.534696366666667,59.9952
3.482679,3.5344479500000006,60.050803
3.491083,3.53425939,59.9952
3.510039,3.5341310100000003,60.050803
3.484428,3.533932236666667,59.9952
3.49375,3.53370372,59.9952
3.497336,3.5335072,60.050803
3.498287,3.533371216666667,60.050803
3.486069,3.5331191399999997,59.9952
3.494825,3.532864006666667,60.050803
3.497087,3.5325719833333333,59.9952
3.491199,3.5323026766666668,59.9952
3.518198,3.5321942833333333,60.050803
3.491349,3.5319936633333335,59.9952
3.50295,3.5317951033333332,60.050803
3.494068,3.5316227366666664,60.050803
3.492699,3.5313933399999997,60.050803
3.48607,3.53113658,60.050803
3.509175,3.5309550766666664,60.050803
3.497175,3.5306927166666666,60.050803
3.488554,3.530420576666667,60.050803
3.48368,3.5301383133333335,60.050803
3.475135,3.5298845233333336,60.050803
3.498632,3.5296931666666667,59.9952
3.49488,3.529432133333333,60.050803
3.493847,3.5292291233333337,60.050803
3.492268,3.5290276200000004,59.9952
3.500789,3.528791663333333,59.9952
3.491114,3.5286009066666666,60.050803
3.485489,3.5283710600000004,60.050803
3.487954,3.5281106466666667,60.050803
3.497097,3.527892493333333,59.9952
3.49519,3.5276597599999997,60.050803
3.502316,3.52747116,59.9952
3.484346,3.52722592,60.050803
3.47836,3.5268941600000003,60.050803
3.480705,3.5266071266666668,59.9952
3.49072,3.5263602866666663,59.9952
3.497895,3.526128713333333,60.050803
3.483153,3.525759033333333,59.9952
3.473794,3.52542675,60.050803
3.498808,3.5252010933333335,60.050803
3.491465,3.524949123333333,59.9952
3.489106,3.5246671700000003,59.9952
3.478234,3.5243663100000004,59.9952
3.463686,3.52402568,60.050803
3.466013,3.52370016,59.9952
3.486594,3.523451076666667,59.9952
3.480649,3.52318469,60.050803
3.473278,3.52287029,60.050803
3.477394,3.522616323333333,60.050803
3.472214,3.522331903333334,60.050803
3.483644,3.5220560633333338,60.050803
3.503006,3.521831423333333,60.050803
3.463571,3.5215128166666667,60.050803
3.482487,3.5212175,59.9952
3.492926,3.5209709,60.050803
3.479448,3.52069734,60.050803
3.491471,3.520483543333333,59.9952
3.480158,3.52025921,59.9952
3.485066,3.519990606666667,60.050803
3.489152,3.519749006666667,60.050803
3.498012,3.51946736,60.050803
3.4774,3.5192532599999997,59.9952
3.459923,3.518923476666666,60.050803
3.474101,3.518617166666667,59.9952
3.479418,3.518332753333333,60.050803
3.477845,3.518052286666667,59.9952
3.489305,3.5178227,60.050803
3.492239,3.51751304,60.050803
3.464467,3.5172328333333334,59.9952
3.497105,3.5170056066666664,60.050803
3.505233,3.5168190566666664,60.050803
3.490318,3.516559723333333,60.050803
3.485815,3.5162990466666666,60.050803
3.479843,3.516014283333333,59.9952
3.47266,3.51570062,59.9952
3.502512,3.51550458,60.050803
3.489035,3.515172176666667,59.9952
3.482297,3.5149424333333332,59.9952
3.484221,3.51468172,59.9952
3.473188,3.5144090500000003,59.9952
3.482574,3.514164656666667,59.9952
3.482292,3.5139484566666668,59.9952
3.480715,3.5137620466666664,59.9952
3.496344,3.51352004,60.050803
3.48491,3.5132906366666665,59.99508
3.490558,3.5131191166666667,59.9952
3.480706,3.512805746666667,60.050803
3.4784,3.5125874233333336,60.050082
3.47713,3.5123443966666668,59.9952
3.484275,3.5121576366666667,59.9952
3.473722,3.511895753333333,59.99496
3.487183,3.511677403333333,60.050803
3.476186,3.51139204,59.9952
3.483046,3.5111878133333336,60.050803
3.48447,3.51094791,59.9952
3.480373,3.5107504766666664,60.050803
3.472824,3.5104869666666665,60.050803
3.476305,3.510231386666667,59.9952
3.497241,3.51003939,60.050803
3.47424,3.5098415433333336,59.9952
3.485469,3.5096005233333334,59.9952
3.486519,3.5094131300000004,59.9952
3.47438,3.50915588,59.9952
3.466743,3.508900923333333,59.9952
3.472585,3.50862005,60.050803
3.473361,3.5083429866666664,59.9952
3.473542,3.5080645833333333,59.9952
3.467885,3.50772959,60.050803
3.463393,3.50745138,60.050803
3.467193,3.5071179966666666,59.9952
3.475059,3.5068315733333333,59.9952
3.471964,3.50658418,60.050803
3.477268,3.5062889166666666,59.9952
3.4639,3.5060085699999997,60.050803
3.458913,3.5056801233333332,60.050923
3.494503,3.50546717,60.050803
3.492721,3.5053059066666665,60.050803
3.462873,3.5050013166666667,60.051524
3.468766,3.504713883333333,60.050803
3.489083,3.5045510833333333,60.050803
3.461604,3.5042679833333334,60.051043
3.474316,3.5040682999999997,60.050803
3.469701,3.5038108933333336,59.9952
3.490909,3.503610886666667,60.050803
3.474686,3.503332176666667,59.9952
3.450475,3.5029587566666667,59.9952
3.463532,3.50272792,59.9952
3.468784,3.502458543333333,59.9952
3.475779,3.5022326233333336,59.9952
3.48444,3.5020052166666664,60.050803
3.469617,3.5017012633333335,59.9952
3.459331,3.501287226666667,60.050803
3.454952,3.5009821233333334,59.9952
3.448988,3.5006434166666667,60.050803
3.48372,3.50038132,60.050803
3.46573,3.5001153733333332,60.050803
3.459919,3.4998712566666668,60.050803
3.460907,3.499541283333333,59.9952
3.4656,3.49924978,59.9952
3.486617,3.4990955733333333,60.050803
3.475605,3.4989097466666665,60.050803
3.464277,3.498627933333333,59.9952
3.456951,3.4983114466666665,60.050803
3.460904,3.498030326666667,59.9952
3.481396,3.4978476599999997,59.9952
3.470382,3.497617626666667,59.9952
3.474591,3.49737347,59.9952
3.46102,3.497107283333333,59.9952
3.486531,3.49689083,59.9952
3.470725,3.496667256666666,59.9952
3.46244,3.496393143333333,59.9952
3.478674,3.4962332500000004,59.9952
3.459627,3.49599601,60.106509
3.478411,3.4958112199999998,59.9952
3.479439,3.495630233333333,60.050803
3.462002,3.495464566666667,60.106509
3.470821,3.4952293500000002,59.9952
3.457937,3.4949280199999997,60.050803
3.46407,3.494743493333334,60.050803
3.457588,3.4944875533333333,59.9952
3.46649,3.494252063333333,60.106509
3.467944,3.4940789233333334,59.9952
3.476176,3.4938960166666666,60.050803
3.466521,3.49365291,59.9952
3.447338,3.4933182366666666,60.050803
3.450742,3.493066623333333,59.9952
3.47652,3.49290736,59.9952
3.451678,3.492634186666667,59.9952
3.449107,3.4923676233333336,59.9952
3.444057,3.49207152,59.9952
3.475952,3.4918972099999994,60.050803
3.464102,3.49164705,59.9952
3.471887,3.491465183333333,60.050803
3.467205,3.49119298,60.050803
3.44598,3.490861273333333,60.050803
3.439408,3.4905277266666666,59.9952
3.468335,3.4903547200000005,60.050803
3.462512,3.4901280066666662,59.9952
3.466366,3.489935983333333,60.050803
3.458503,3.489663503333334,60.050803
3.448631,3.4893886566666668,59.9952
3.467033,3.4891808466666663,59.9952
3.450881,3.488874256666666,59.939701
3.456498,3.48862289,60.050803
3.458727,3.4883891,59.9952
3.453705,3.48814757,59.939701
3.45703,3.48792169,59.9952
3.452774,3.487666503333333,60.050803
3.482453,3.4875149166666666,60.050803
3.46035,3.487329893333333,60.050803
3.468439,3.4872138533333334,59.9952
3.463053,3.48704201,60.050803
3.471406,3.4869043566666664,59.9952
3.459347,3.4866996666666665,60.050803
3.453135,3.486514463333333,59.9952
3.455731,3.4862989700000004,60.050803
3.457508,3.4860770333333333,60.050803
3.450589,3.4858463533333333,60.050803
3.463558,3.4856521333333332,60.050803
3.463578,3.4854805366666666,60.050803
3.470738,3.4853218466666664,59.9952
3.446634,3.4850951700000006,60.050803
3.45659,3.48489333,59.9952
3.464713,3.4846833333333334,59.9952
3.438289,3.4843795466666667,59.9952
3.446455,3.4841473499999998,60.050803
3.466496,3.4839259266666667,59.9952
3.461053,3.4837645366666665,60.050803
3.45207,3.48359079,59.9952
3.449589,3.4834104366666665,59.9952
3.454313,3.48329199,60.050803
3.452913,3.483064456666667,60.050803
3.456893,3.4828921399999997,60.050803
3.435758,3.4826182,59.9952
3.465353,3.4824879333333336,60.050803
3.45368,3.48227206,60.050803
3.469072,3.4821750233333333,60.050803
3.471674,3.4820241899999997,59.9952
3.459328,3.4819431633333338,59.9952
3.459533,3.48177668,59.9952
3.447479,3.4815396333333335,59.9952
3.454661,3.4813666766666667,59.9952
3.44935,3.4811483566666666,60.050803
3.457624,3.4809876933333332,60.050803
3.449814,3.4808207500000004,59.9952
3.459395,3.4806396499999996,59.9952
3.441053,3.4803747,59.9952
3.4473,3.4801426466666667,60.050803
3.452868,3.4799242633333334,59.9952
3.459955,3.479698133333333,59.9952
3.441189,3.4795217800000002,60.050803
3.446239,3.4793428699999995,59.9952
3.462265,3.47918948,59.9952
3.448207,3.478979773333333,60.050803
3.465404,3.478892113333333,59.9952
3.458267,3.47881137,60.050803
3.445581,3.4786467966666668,59.9952
3.442154,3.478445783333333,60.050803
3.4511,3.4782602233333333,59.9952
3.451706,3.4781256333333332,60.050803
3.436037,3.477971706666666,60.050803
3.456229,3.4777453300000003,59.9952
3.449731,3.4775269866666667,59.9952
3.42828,3.4773194166666666,59.9952
3.464995,3.477166363333333,60.050803
3.455492,3.4769509933333334,59.9952
3.465144,3.4768100766666663,60.050803
3.450526,3.476660546666667,59.9952
3.45587,3.47650022,60.050803
3.453976,3.476366296666667,59.9952
3.428567,3.4761147733333337,59.9952
3.447037,3.47596824,60.050803
3.442197,3.475797753333333,59.9952
3.446462,3.4755895866666666,59.9952
3.442658,3.4753413866666665,60.050803
3.439628,3.47514097,59.9952
3.472638,3.4750169300000002,60.050803
3.458471,3.47487819,59.9952
3.453731,3.4747270033333333,60.050803
3.471054,3.474581386666667,60.050803
3.444343,3.4743684100000003,59.9952
3.478106,3.47431764,60.050803
3.461079,3.4741787100000003,60.050803
3.466031,3.474041403333333,59.9952
3.448567,3.4738088833333336,60.050803
3.460715,3.4736672033333336,59.9952
3.458172,3.473496646666667,60.050803
3.463459,3.4733804666666668,59.9952
3.450681,3.4732344433333333,60.050803
3.451269,3.4730576733333334,59.9952
3.465436,3.472915556666667,59.9952
3.448783,3.4727350666666665,60.050803
3.464792,3.4726325766666664,60.050803
3.463038,3.47252687,60.050803
3.457197,3.4723625966666667,59.9952
3.451113,3.47217355,60.050803
3.47654,3.47207917,59.9952
3.448343,3.4719226200000004,60.050803
3.474437,3.471857593333333,59.9952
3.446254,3.4716660200000002,60.106509
3.473051,3.471541766666667,60.050803
3.465062,3.471492363333333,59.9952
3.450958,3.471373063333333,60.050803
3.47431,3.4713075766666663,59.9952
3.454024,3.47113566,59.9952
3.450792,3.4709810299999995,60.050803
3.43555,3.47082542,60.050442
3.45591,3.470681003333333,59.9952
3.451338,3.4705083233333336,59.9952
3.451148,3.4703697933333335,59.9952
3.467157,3.4703032233333335,59.9952
3.457794,3.470193433333333,59.9952
3.440533,3.4700453166666665,59.9952
3.45136,3.46998206,60.050803
3.460115,3.469843673333333,60.050803
3.440209,3.4696722999999996,60.050442
3.460837,3.4695400499999995,60.050803
3.448583,3.4694139533333335,59.9952
3.46182,3.4693064533333335,59.9952
3.459771,3.469230093333333,60.050803
3.458475,3.4691213999999997,60.050803
3.447731,3.468913706666666,59.9952
3.444711,3.468781316666667,60.050803
3.473755,3.4687146666666666,59.9952
3.466084,3.4686104933333333,60.050803
3.45367,3.4684617699999998,60.050803
3.452386,3.4683494933333336,60.050803
3.451507,3.4682051,59.9952
3.44946,3.468046343333333,59.9952
3.442853,3.46788519,59.939701
3.470037,3.4677246533333332,59.9952
3.486659,3.4677090199999996,60.050803
3.464494,3.4675808333333333,59.9952
3.460525,3.467469023333333,59.9952
3.463624,3.4673721066666667,60.050803
3.458728,3.4672809666666664,59.9952
3.472255,3.4671578999999997,59.99556
3.465977,3.4670539066666666,60.050803
3.478189,3.4670193566666665,60.050803
3.462423,3.4669485,60.050803
3.47249,3.4669396833333335,60.050803
3.466454,3.4668324233333334,59.9952
3.459784,3.4667154366666666,60.050803
3.456031,3.4665893833333334,59.9952
3.471455,3.4665200066666664,59.9952
3.459922,3.4663837833333333,59.99556
3.469938,3.4663131966666665,59.9952
3.466658,3.4662504266666665,60.050803
3.464365,3.4661717966666665,60.050803
3.471252,3.466085646666666,59.9952
3.481453,3.4660398566666664,59.9952
3.460317,3.4658998600000004,60.050803
3.465719,3.46583777,59.9952
3.472454,3.4658180833333336,60.050803
3.464386,3.4657636866666666,60.050803
3.477377,3.4657192099999996,59.9952
3.464299,3.465607223333333,59.9952
3.487388,3.46562134,60.106509
3.471173,3.465612603333333,60.050803
3.482035,3.465556693333333,60.050803
3.489189,3.4655491066666664,60.106509
3.488366,3.46554664,59.9952
3.486119,3.465572923333333,60.050803
3.471972,3.4656005433333332,60.050803
3.47537,3.465631733333333,59.9952
3.460559,3.46554495,60.050803
3.468434,3.4655042333333337,60.050803
3.462256,3.465467493333333,59.9952
3.460015,3.4654095633333335,59.9952
3.461723,3.4653745933333333,59.9952
3.473858,3.465341973333333,60.050803
3.463536,3.465210406666667,60.050803
3.482575,3.4652737533333333,59.9952
3.463761,3.4652113333333334,59.9952
3.461281,3.46510585,60.050803
3.471718,3.465080083333333,59.9952
3.45889,3.46497148,59.9952
3.460706,3.46490664,60.050803
3.481621,3.4648951566666666,60.050803
3.476508,3.46485301,60.050803
3.482909,3.464802666666667,59.9952
3.498631,3.4648734366666667,60.050803
3.465548,3.464892186666667,60.050803
3.479024,3.4649085966666666,60.050803
3.497802,3.4649698766666663,59.9952
3.488325,3.4650048100000004,60.050803
3.477135,3.464964243333333,59.9952
3.483623,3.4649355233333337,59.9952
3.483192,3.46499794,59.9952
3.500195,3.4650082399999995,60.050803
3.463475,3.4648690466666667,59.939701
3.469668,3.464800213333333,59.9952
3.498384,3.46484211,60.050803
3.47159,3.4648145999999995,59.9952
3.48231,3.464846766666667,60.050803
3.485603,3.464790403333333,60.050803
3.467039,3.4647170833333334,59.939701
3.479944,3.4647092399999995,60.050803
3.468213,3.4646558800000005,59.9952
3.473478,3.4646568466666667,60.050803
3.486114,3.4646686466666665,59.939701
3.484174,3.4646749199999998,60.050803
3.497442,3.4647306766666666,60.050803
3.483784,3.46468881,60.050803
3.491253,3.4647099533333336,59.9952
3.485724,3.46469384,60.050803
3.479121,3.4646885566666668,60.050803
3.488249,3.4647213866666666,59.9952
3.472161,3.4647048233333333,59.9952
3.472529,3.46466567,59.9952
3.487825,3.46471268,60.050803
3.497663,3.464747613333333,59.9952
3.47802,3.464753726666667,59.9952
3.47302,3.4647203066666665,59.9952
3.482728,3.4647145,59.9952
3.485792,3.4647325633333335,59.9952
3.495107,3.4648068400000005,60.050803
3.483254,3.4648300033333332,59.9952
3.484194,3.4647865133333333,60.106509
3.490562,3.46484092,59.9952
3.503689,3.464901653333333,60.050803
3.477153,3.464870433333333,60.050803
3.486021,3.4649092366666667,59.9952
3.500055,3.4650202766666665,60.050803
3.493911,3.4650913633333333,59.9952
3.490079,3.4651470899999994,59.9952
3.474375,3.4651498666666667,60.050803
3.483171,3.46520082,59.9952
3.494924,3.4653059233333336,60.050803
3.489068,3.46537884,59.9952
3.489533,3.4654270866666668,60.106509
3.491253,3.465491383333333,60.050803
3.481168,3.4655043833333337,59.9952
3.485705,3.4655770666666665,60.050803
3.499374,3.4657119366666667,60.050803
3.484329,3.465678023333333,59.9952
3.497725,3.4656947033333334,60.050803
3.507117,3.4658421833333333,59.9952
3.516903,3.46600264,60.050803
3.503591,3.4660509999999998,60.050803
3.481672,3.466117893333333,59.9952
3.504719,3.466219236666667,60.050803
3.482068,3.46626046,60.050803
3.489711,3.466256466666667,59.9952
3.48981,3.4663068799999994,59.9952
3.492609,3.466447326666666,59.9952
3.506154,3.4665894,60.050803
3.49167,3.466665686666667,60.050803
3.502751,3.466755593333333,59.9952
3.508921,3.466837196666667,59.9952
3.501003,3.4669418166666666,59.9952
3.504684,3.467092993333333,60.050803
3.501281,3.4672474233333332,59.9952
3.496507,3.4674058199999997,60.050803
3.479296,3.4673910733333333,60.050803
3.492463,3.467480183333333,60.050803
3.50193,3.4676202199999997,60.050803
3.497227,3.467741286666667,60.050803
3.49339,3.46783392,60.050803
3.498454,3.4678733766666663,60.050803
3.486214,3.4679087400000004,59.9952
3.503752,3.4680403233333332,59.9952
3.50884,3.4682132866666664,60.050803
3.509255,3.468374456666666,59.9952
3.511576,3.468475056666667,59.9952
3.487696,3.46853277,60.050803
3.520156,3.4686846533333333,59.9952
3.51142,3.4688526533333333,60.050803
3.513546,3.468942703333333,59.9952
3.505847,3.469059776666666,59.9952
3.516383,3.4692395866666668,60.050803
3.521448,3.4693821666666667,59.9952
3.495901,3.4695030800000004,59.9952
3.534894,3.4696913566666665,60.050803
3.503099,3.469770223333333,60.050803
3.500759,3.469899413333333,60.050803
3.52265,3.4700721766666667,59.9952
3.507535,3.4702375033333337,59.9952
3.519341,3.47042174,59.9952
3.500222,3.470563853333333,60.050803
3.501965,3.4706821033333335,60.050803
3.506953,3.470812133333333,59.9952
3.509308,3.470922573333333,60.050803
3.498168,3.4710280633333332,59.9952
3.490329,3.471171366666667,59.9952
3.509189,3.4713661900000004,59.9952
3.500445,3.47144594,59.9952
3.497844,3.4715998266666666,59.9952
3.500669,3.4717717,59.9952
3.504505,3.471973193333333,60.050803
3.492738,3.4720291466666664,59.9952
3.504072,3.47216238,59.9952
3.505911,3.472275793333333,60.050803
3.502617,3.4723938333333333,60.050803
3.506171,3.4725944699999998,59.9952
3.521837,3.4728692333333333,60.050803
3.510926,3.473011203333333,60.050803
3.499186,3.47313345,59.9952
3.508903,3.4732752399999995,60.050803
3.50424,3.4734276966666666,60.050803
3.507349,3.4736234233333336,59.9952
3.501827,3.473739403333333,60.050803
3.531702,3.474008806666667,59.9952
3.505928,3.474173573333333,59.9952
3.510522,3.4743462233333338,59.9952
3.518442,3.4745620133333333,59.9952
3.522104,3.474778926666667,59.9952
3.501239,3.4749404766666667,59.9952
3.523539,3.47507743,59.9952
3.50623,3.4752303633333335,59.9952
3.529871,3.4754351366666665,59.9952
3.490886,3.4755279133333334,59.9952
3.530632,3.475725333333333,59.9952
3.495288,3.475845136666667,59.9952
3.508413,3.476029396666667,59.9952
3.517063,3.4762338366666667,59.9952
3.518234,3.4764362566666667,60.050803
3.517317,3.4766586833333335,59.9952
3.518867,3.476843046666667,60.050803
3.537274,3.4770887,59.9952
3.531448,3.4772910666666665,60.050803
3.531547,3.4775741099999995,60.050803
3.495664,3.4777043566666666,59.9952
3.5146,3.4778706466666667,59.9952
3.519444,3.478141163333333,60.050803
3.524012,3.4783996866666667,59.9952
3.524894,3.4785943466666662,59.9952
3.587673,3.479016413333333,60.050803
3.585126,3.4794599333333336,59.9952
3.520755,3.4796971533333334,59.9952
3.539034,3.4799795566666663,60.050803
3.539995,3.4802698299999997,59.9952
3.527208,3.4805042133333335,60.050803
3.557827,3.4809111100000005,60.050803
3.541372,3.4811645066666665,60.050803
3.528396,3.48141356,60.050803
3.528536,3.4816117733333334,60.050803
3.563056,3.48191638,60.050803
3.563421,3.4822633566666665,60.050803
3.51616,3.482452113333333,60.050803
3.512109,3.482667546666667,60.106509
3.515869,3.4828715733333335,60.050803
3.551954,3.4832135866666665,60.050803
3.52229,3.4834291399999997,60.050803
3.519013,3.4836598033333335,60.050803
3.51306,3.483838686666666,60.050803
3.525162,3.48411905,59.9952
3.533053,3.4844048933333336,60.106509
3.534959,3.4846785300000005,59.9952
3.531471,3.4849169166666667,60.050803
3.535846,3.48523244,59.9952
3.530371,3.4855128800000004,59.9952
3.526545,3.4857271466666666,60.050803
3.51207,3.4859400233333333,59.9952
3.520564,3.4861238899999996,60.050803
3.523098,3.4863399933333334,60.050803
3.519875,3.48658764,60.050803
3.527364,3.4868716733333334,59.9952
3.521426,3.4871060933333333,59.9952
3.522927,3.4873434966666665,60.050803
3.520042,3.487623513333333,59.9952
3.524308,3.4878504433333335,60.050803
3.539498,3.4881496666666667,59.9952
3.524596,3.4884707200000005,60.050803
3.524128,3.4886678300000002,60.050803
3.519349,3.4888806866666666,60.050803
3.512218,3.4890376,59.9952
3.542209,3.4893432100000004,59.9952
3.541921,3.489630046666667,59.9952
3.56423,3.48999756,60.050803
3.52828,3.490329936666667,59.939701
3.535951,3.490626316666667,59.9952
3.530984,3.490922273333333,59.9952
3.545783,3.4912533433333337,59.9952
3.533,3.4915544833333336,60.050803
3.525268,3.49183995,60.050803
3.550129,3.4920982533333333,60.050803
3.53315,3.492347183333333,59.9952
3.530376,3.4926026666666665,60.050803
3.531798,3.492805146666667,59.9952
3.536668,3.4931128966666667,60.050803
3.53514,3.4933030099999995,60.050803
3.516012,3.49348612,59.9952
3.542654,3.49374153,60.050803
3.545102,3.4940633133333336,59.9952
3.545696,3.4943465833333334,59.9952
3.54762,3.494644743333333,59.9952
3.538644,3.4948953599999997,60.050803
3.54664,3.495215223333333,60.050803
3.551409,3.495549023333333,59.9952
3.529256,3.4957617566666666,60.050803
3.533913,3.496045523333333,59.9952
3.543803,3.496308893333333,60.050803
3.554683,3.4966143766666664,59.9952
3.540419,3.496891783333333,59.9952
3.525639,3.497140203333333,59.9952
3.52805,3.4973119033333333,60.050803
3.552039,3.4976575566666663,60.050803
3.535097,3.4978597566666667,60.050803
3.564781,3.498254846666667,60.050803
3.546709,3.498500373333333,60.050803
3.536363,3.4987380433333337,60.050803
3.529447,3.4989996733333335,60.050803
3.531423,3.4991900499999997,60.050803
3.538783,3.49947258,60.050803
3.549203,3.4998006166666666,59.9952
3.532923,3.5001251933333335,59.9952
3.524853,3.500355003333333,59.9952
3.552372,3.5006917833333335,59.9952
3.530605,3.50095664,59.9952
3.535911,3.50118582,59.9952
3.538426,3.501454593333334,59.9952
