Voltage A RMS,Average Voltage A RMS,Frequency,Average Frequency
209.92,208.66916666666665,59.9916,59.954630333333334
207.41,208.6533,59.9628,59.954402333333334
207.93,208.6523,60.0312,59.95452233333334
211.84,208.66996666666665,59.9736,59.954570333333336
208.09,208.66966666666667,59.9772,59.95446233333333
208.99,208.67736666666667,60.0348,59.95452233333334
205.89,208.667,59.988,59.954618333333336
209.63,208.66746666666666,59.9664,59.94880833333334
211.53,208.66333333333333,60.0312,59.95421966666666
208.66,208.65433333333334,59.9952,59.95435166666666
206.0,208.64556666666667,59.9628,59.95412366666666
210.97,208.65089999999998,60.0276,59.95421966666666
204.96,208.64936666666665,59.9952,59.95433966666666
204.22,208.64106666666666,59.9628,59.95418366666666
209.31,208.6615,60.0276,59.95421966666666
207.12,208.65166666666667,59.9952,59.95433966666666
209.69,208.6627,59.97,59.954147666666664
207.23,208.6446,60.0204,59.95421966666666
215.36,208.672,58.3397,59.948821333333335
203.42,208.6627,61.7284,59.95447866666667
204.78,208.653,60.0132,59.954538666666664
209.45,208.65093333333334,59.9952,59.95465866666667
210.17,208.62963333333335,59.9916,59.954526666666666
209.49,208.63123333333334,59.9988,59.95994366666667
210.36,208.64026666666666,58.3397,59.948838333333335
213.89,208.65796666666665,60.0276,59.94881433333333
206.67,208.6485,59.9988,59.948838333333335
213.29,208.66273333333334,59.9592,59.948838333333335
206.97,208.6606,60.0312,59.95436333333334
211.01,208.66203333333334,59.9952,59.95424333333334
208.61,208.65413333333333,61.6865,59.959893
205.76,208.65283333333332,58.3942,59.954664333333334
211.71,208.66936666666666,59.9952,59.95454433333334
211.17,208.684,59.9592,59.954424333333336
209.9,208.68959999999998,60.0312,59.954664333333334
206.46,208.6738,59.9952,59.95454433333334
206.66,208.6698,59.9592,59.94883733333334
208.45,208.66163333333333,60.0312,59.954362333333336
212.83,208.66943333333333,59.9952,59.95424233333334
210.36,208.67759999999998,59.9592,59.95412233333334
210.26,208.69106666666667,60.0168,59.954314333333336
208.61,208.67823333333334,60.0096,59.95424233333334
202.95,208.65936666666667,59.9628,59.95414633333334
207.48,208.64966666666666,60.0276,59.954362333333336
212.06,208.6805,59.9952,59.95424233333334
210.81,208.68936666666667,59.9592,59.954182333333335
205.22,208.67363333333333,60.0096,59.95429033333334
210.1,208.6777,60.0168,59.95424233333334
210.16,208.6902,59.9592,59.954134333333336
208.18,208.67579999999998,60.0132,59.95430233333334
207.57,208.6817333333333,60.0132,59.959653666666675
208.91,208.67860000000002,59.9592,59.959653666666675
205.6,208.6705,60.0312,59.954059666666666
208.17,208.6632,59.9952,59.95393966666666
211.9,208.6799333333333,59.9592,59.953879666666666
208.25,208.67176666666666,60.0312,59.954059666666666
210.97,208.682,59.9952,59.95393966666666
204.43,208.6709,59.9592,59.95381966666667
209.46,208.67846666666668,58.3703,59.948523333333334
210.31,208.67936666666665,61.7513,59.954257
210.5,208.69393333333335,59.9592,59.95965533333333
207.54,208.69183333333334,58.3737,59.95417833333333
210.96,208.69936666666666,60.0312,59.94853366666666
208.79,208.71243333333334,59.9952,59.94853366666666
210.99,208.709,61.7094,59.95965266666666
211.2,208.71446666666665,58.3737,59.95424766666667
208.03,208.7067,59.9952,59.95436766666667
206.28,208.70069999999998,59.9628,59.95421166666667
210.36,208.71076666666667,61.7436,59.95996766666667
212.85,208.73386666666664,58.3737,59.95468266666667
209.58,208.73163333333332,59.97,59.954526666666666
209.03,208.735,60.0204,59.95456266666667
211.88,208.74383333333333,59.9952,59.95468266666667
213.16,208.7608,59.97,59.95447866666667
207.6,208.77273333333332,60.0204,59.95456266666667
209.35,208.77086666666668,59.9952,59.95468266666667
210.75,208.7877,59.9844,59.954526666666666
211.06,208.78423333333333,60.006,59.95456266666667
206.86,208.77623333333335,59.9736,59.95461066666667
208.31,208.77276666666668,60.0204,59.954574666666666
207.85,208.76746666666665,59.9916,59.95456266666667
205.49,208.77543333333332,59.988,59.95465866666667
213.28,208.77540000000002,60.0024,59.95456266666667
208.52,208.75969999999998,59.9952,59.95456266666667
208.77,208.75186666666667,59.9916,59.954670666666665
211.97,208.75803333333332,59.9988,59.95456266666667
211.42,208.77706666666668,59.9952,59.95456266666667
210.95,208.78040000000001,59.9736,59.959906999999994
207.46,208.776,60.0204,59.95434066666666
213.08,208.78236666666666,59.9916,59.95425666666666
211.07,208.7986,58.3397,59.95414333333333
210.02,208.80646666666667,61.7436,59.954283
210.55,208.80903333333333,59.9988,59.95967733333334
209.33,208.81306666666666,59.9952,59.95967733333334
211.54,208.81703333333334,59.9916,59.959785333333336
205.8,208.79829999999998,59.9988,59.95967733333334
204.71,208.78209999999999,58.3397,59.954171
206.68,208.77643333333333,60.024,59.954375
210.5,208.77483333333333,60.0024,59.954279
210.98,208.79503333333335,61.7132,59.96000566666667
209.35,208.7943,58.3703,59.95470933333333
207.98,208.7868,59.9952,59.954589333333324
205.66,208.76893333333334,61.7094,59.96033933333334
212.01,208.7938,59.9952,59.96042333333333
212.24,208.79536666666667,58.3737,59.94917733333333
210.17,208.81653333333333,59.9592,59.95447366666667
202.89,208.7987,60.024,59.954677666666676
215.61,208.81513333333334,60.0024,59.95458166666667
209.85,208.8255,59.9592,59.95453366666667
210.91,208.83153333333334,60.0312,59.95471366666667
209.96,208.81476666666666,61.7094,59.96029566666667
208.28,208.80303333333333,58.3397,59.95480133333333
205.41,208.77896666666666,60.0312,59.95501733333333
208.57,208.78996666666666,59.9952,59.96030866666667
206.94,208.77623333333335,59.9592,59.95448766666667
211.34,208.77446666666665,60.0312,59.95471566666667
205.84,208.74613333333332,59.9952,59.95459566666667
209.28,208.74269999999999,59.9592,59.95447566666667
212.36,208.7608666666667,60.0312,59.95470366666667
202.81,208.73236666666665,59.9952,59.95459566666667
211.77,208.74156666666667,59.9592,59.95447566666667
206.28,208.73776666666666,58.3771,59.94920200000001
206.93,208.7377,61.7436,59.960321333333326
208.51,208.7338,59.9592,59.95448733333333
208.81,208.73823333333334,60.0312,59.96008033333333
209.36,208.75279999999998,59.9952,59.96000833333333
206.24,208.75086666666667,59.9592,59.96000833333333
212.25,208.76526666666666,60.0312,59.95441433333333
209.39,208.76006666666666,59.9952,59.95970566666667
209.34,208.75843333333333,59.9592,59.95970566666667
208.85,208.74666666666667,60.0312,59.95970566666667
210.51,208.75833333333333,59.9952,59.95970566666667
210.48,208.775,58.3737,59.954420666666664
208.04,208.777,61.7094,59.96001466666667
207.94,208.77683333333334,58.3737,59.95460966666667
210.55,208.78546666666668,59.9808,59.954681666666666
212.91,208.79376666666667,61.7246,59.960326333333335
205.94,208.78553333333332,58.3737,59.95492133333333
209.11,208.77696666666665,59.9952,59.955041333333334
210.52,208.7911,59.988,59.954897333333335
207.18,208.78893333333335,60.0024,59.95492133333333
208.16,208.79806666666667,59.9736,59.95496933333333
213.25,208.8307,60.0132,59.95490933333333
210.16,208.8495,59.9988,59.95492133333333
209.1,208.82483333333332,59.9808,59.954993333333334
208.46,208.8298333333333,59.9952,59.95492133333333
210.56,208.85546666666667,61.7246,59.960637999999996
211.9,208.8584,58.3737,59.955352999999995
205.95,208.84300000000002,59.9952,59.955245
207.63,208.8386,59.9952,59.96063866666666
211.62,208.84166666666667,59.9952,59.95505166666667
205.97,208.83606666666665,59.9952,59.95500366666667
210.2,208.8204,59.9952,59.954931666666674
201.38,208.80236666666667,59.9952,59.95505166666667
209.74,208.80806666666666,59.9952,59.95496766666667
208.3,208.8002,59.9952,59.954931666666674
210.9,208.81173333333334,59.9952,59.96039333333333
204.83,208.8131,59.9952,59.96045333333333
208.23,208.81676666666667,59.9952,59.95461233333333
209.34,208.8139,59.9952,59.96002866666667
205.39,208.81806666666665,59.9952,59.954302
210.76,208.84006666666664,59.9952,59.959707
208.18,208.83836666666667,59.9736,59.959635000000006
208.72,208.83426666666665,60.0168,59.959827000000004
208.13,208.82903333333334,58.3737,59.954302
206.86,208.8149,59.9592,59.95423
209.57,208.81966666666668,61.7475,59.960143
205.9,208.80723333333333,59.9952,59.960023
207.48,208.8086,58.3397,59.954504666666665
212.63,208.82646666666668,60.0312,59.95474466666666
203.99,208.81543333333332,61.6713,59.960211666666666
212.28,208.8254,60.0096,59.960259666666666
211.16,208.82956666666666,58.3942,59.955043
208.06,208.83376666666666,61.6751,59.96052266666667
217.11,208.8688,58.3703,59.955106333333326
208.78,208.87163333333334,61.7475,59.961067333333325
205.8,208.8713666666667,58.3737,59.955542333333334
209.1,208.89193333333333,59.9592,59.95542233333334
207.2,208.87463333333332,60.0312,59.955662333333336
213.11,208.88566666666665,61.6713,59.96112933333334
211.42,208.89086666666668,58.3737,59.955724333333336
210.63,208.89106666666666,60.0312,59.96129466666667
209.02,208.90386666666666,61.6713,59.961117
206.37,208.89253333333335,58.3703,59.95577266666667
206.56,208.89143333333334,60.0348,59.95595266666667
206.34,208.8787,59.9952,59.95583266666667
207.41,208.89493333333334,59.9592,59.955736666666674
212.43,208.90220000000002,60.0312,59.95595266666667
211.52,208.90816666666666,59.9952,59.96124399999999
212.19,208.91063333333335,59.9592,59.96124399999999
209.93,208.9074,60.0312,59.95565
207.48,208.90333333333334,59.9952,59.96094133333333
206.72,208.90006666666665,59.9592,59.96094133333333
210.24,208.9136333333333,60.0312,59.95536033333334
207.89,208.91443333333333,59.9952,59.96064033333334
212.23,208.91913333333332,59.9592,59.96064033333334
207.64,208.92176666666666,60.0312,59.96064033333334
208.6,208.92503333333335,59.9952,59.96064033333334
212.65,208.929,59.9592,59.96062833333333
209.43,208.93256666666665,60.0312,59.95503433333334
207.95,208.9205,59.9952,59.960337
211.72,208.9342,59.9592,59.960337
215.85,208.9587,60.0312,59.960361
205.56,208.9581,58.3737,59.95493199999999
206.27,208.94916666666666,59.9952,59.955051999999995
206.7,208.9351,61.7094,59.960658
210.18,208.94356666666667,59.9952,59.960646000000004
205.75,208.92656666666667,59.9592,59.960646000000004
208.39,208.9239,58.4078,59.955306666666665
208.56,208.90980000000002,59.9952,59.95523466666667
212.7,208.9143,61.6675,59.96092899999999
210.57,208.92926666666665,58.4112,59.955541
209.75,208.93589999999998,59.9952,59.955529
207.37,208.93633333333335,59.9952,59.955649
207.79,208.93273333333335,59.9952,59.955529
206.8,208.93110000000001,59.9952,59.955529
212.96,208.95676666666665,61.6713,59.961236
208.23,208.96413333333334,58.4078,59.955824666666665
206.56,208.96113333333332,59.9952,59.955824666666665
206.86,208.96063333333333,59.9844,59.955908666666666
211.86,208.95986666666667,60.006,59.955824666666665
209.1,208.97053333333335,59.9952,59.96122966666667
212.38,208.9786,59.9952,59.96125366666667
213.05,208.9932,59.9952,59.955514333333326
211.14,209.00973333333332,61.7094,59.96663333333334
207.84,209.00379999999998,58.3533,59.95557333333333
207.65,209.0067,60.0168,59.96105033333333
209.77,209.01160000000002,59.9592,59.960810333333335
208.98,209.0085,60.0204,59.960894333333336
210.99,209.0121,60.006,59.96105033333333
210.02,209.02496666666667,59.9592,59.960810333333335
210.6,209.02956666666668,60.0312,59.96093033333333
208.1,209.01323333333335,59.9952,59.96105033333333
208.86,209.0103,59.9592,59.960810333333335
211.01,209.02623333333335,60.0312,59.96093033333333
207.8,209.02949999999998,59.9952,59.95529266666667
208.58,209.03466666666668,59.9592,59.960509333333334
212.24,209.0494,60.0312,59.96062933333333
210.35,209.06093333333334,59.9952,59.96074933333333
207.77,209.05473333333333,59.9592,59.960509333333334
209.35,209.04326666666668,60.0312,59.96067733333334
210.37,209.03873333333334,59.9952,59.96074933333333
208.2,209.0351,59.9592,59.960509333333334
211.06,209.0428,60.0276,59.96061733333333
206.72,209.03206666666668,59.9988,59.96074933333333
206.65,209.01113333333333,59.9628,59.96052133333333
210.42,209.01856666666666,60.0096,59.96608766666667
211.56,209.0403,60.0132,59.96044666666666
207.99,209.04283333333333,59.9592,59.96019466666667
214.61,209.07076666666669,58.3737,59.95483766666667
207.92,209.07743333333335,60.0312,59.95502966666667
204.83,209.05790000000002,59.9952,59.954909666666666
207.7,209.0494,61.7094,59.96062366666666
208.17,209.0581,58.3737,59.95532666666666
213.04,209.06046666666666,59.9952,59.95521866666666
209.45,209.06033333333332,59.9592,59.960617
211.74,209.0867,60.0312,59.95501033333333
211.39,209.09853333333334,59.9952,59.95490233333334
206.92,209.10173333333333,59.9592,59.95478233333334
208.78,209.10600000000002,60.0312,59.95498633333334
209.74,209.1142,59.9952,59.96031166666666
208.14,209.10246666666666,59.9592,59.95447766666667
208.35,209.09,60.0312,59.954681666666666
211.74,209.08326666666667,59.9916,59.959995000000006
207.18,209.08206666666666,59.9628,59.960007000000004
211.97,209.08496666666667,60.0312,59.960043000000006
209.96,209.08180000000002,59.9772,59.95994700000001
209.66,209.08926666666667,59.9736,59.959995000000006
211.92,209.0964,60.0348,59.960019
213.69,209.10703333333333,59.9916,59.959995000000006
209.48,209.1164,59.9628,59.954186
206.24,209.1145,60.0312,59.959699666666666
210.38,209.12843333333333,59.9916,59.95968766666666
211.7,209.1149,59.9628,59.959699666666666
213.2,209.12086666666667,60.0312,59.959699666666666
214.55,209.15226666666666,59.9952,59.959699666666666
207.48,209.15516666666667,59.9592,59.95968766666666
207.19,209.1636,60.0312,59.959699666666666
212.81,209.17993333333334,59.9988,59.959711666666664
206.89,209.17286666666666,59.9556,59.959699666666666
214.06,209.19396666666668,60.0312,59.959699666666666
205.16,209.17846666666668,59.9952,59.959699666666666
213.98,209.20493333333334,59.9592,59.959699666666666
204.77,209.18223333333333,60.0312,59.95975966666666
205.32,209.18826666666666,59.9952,59.959699666666666
204.82,209.18589999999998,58.3703,59.95440333333333
209.29,209.17536666666666,61.7132,59.960034
211.88,209.17076666666668,59.9808,59.959962000000004
208.62,209.1658666666667,58.3839,59.954711
208.69,209.16606666666667,59.9988,59.960128000000005
206.48,209.15843333333333,59.9592,59.95988800000001
213.34,209.18186666666665,60.0312,59.954421
209.99,209.17856666666665,61.7094,59.960074999999996
207.8,209.17403333333334,59.9736,59.959942999999996
205.42,209.1635,59.9772,59.960003
211.42,209.1725,58.4112,59.960128000000005
212.48,209.18406666666667,59.9592,59.95988800000001
212.41,209.1986,60.0312,59.960032000000005
212.19,209.21183333333335,59.9952,59.960128000000005
211.75,209.22396666666668,59.9592,59.95988800000001
209.14,209.22136666666668,60.0312,59.96002000000001
209.2,209.22733333333332,61.7094,59.965842
213.65,209.2464,58.3397,59.960203666666665
208.39,209.2349,60.0204,59.96035966666666
210.29,209.24223333333333,60.006,59.96045566666666
207.91,209.23863333333333,59.9592,59.960203666666665
209.36,209.25019999999998,60.0312,59.960347666666664
206.6,209.24009999999998,59.9952,59.96044366666666
212.61,209.2437,59.9628,59.96021566666666
208.72,209.2439,60.006,59.960251666666665
210.05,209.2574,60.0168,59.960431666666665
212.9,209.26383333333334,59.9592,59.960203666666665
209.85,209.28013333333334,60.0204,59.960287666666666
211.07,209.30296666666666,61.7208,59.96614766666667
207.9,209.29826666666668,58.3397,59.96052133333333
206.38,209.29579999999999,60.0276,59.96062933333333
209.72,209.2959,59.9988,59.960725333333336
205.47,209.29003333333333,59.9592,59.96052133333333
206.4,209.26016666666666,60.0312,59.96615966666667
209.07,209.279,59.9952,59.96038233333333
204.68,209.27866666666665,59.9592,59.96020233333333
209.14,209.27763333333334,60.0312,59.96032233333333
209.64,209.27586666666667,59.9952,59.96033433333333
206.7,209.26656666666668,59.9592,59.96020233333333
209.42,209.26343333333332,60.0312,59.965840666666665
209.55,209.24896666666666,59.9952,59.96573266666666
206.7,209.24906666666666,59.9592,59.96560066666666
209.44,209.23623333333333,60.0276,59.96582866666666
207.44,209.2378,59.9988,59.96572066666666
211.08,209.23803333333333,59.9592,59.96560066666666
208.01,209.23603333333332,58.3737,59.954558
214.91,209.26653333333334,60.0312,59.96001466666667
209.68,209.25976666666668,60.0312,59.960134666666676
210.87,209.25876666666665,61.7398,59.96607
203.25,209.2366,59.9952,59.96595
212.32,209.2561333333333,59.9592,59.96583
205.3,209.25160000000002,58.3737,59.960544999999996
208.53,209.25186666666667,60.0312,59.960544999999996
210.14,209.24290000000002,60.0312,59.960665
210.83,209.24446666666665,59.9988,59.960797
210.05,209.24376666666666,60.0312,59.960845
208.04,209.24186666666665,60.0312,59.960916999999995
214.78,209.2813,59.9952,59.961025
207.02,209.27976666666666,60.0312,59.961037
205.45,209.25773333333333,60.0312,59.961157
205.87,209.24126666666666,60.0132,59.961337
215.58,209.2758,60.0312,59.961408999999996
211.59,209.28076666666666,60.0312,59.961456999999996
210.25,209.28106666666667,59.9952,59.961577
206.38,209.27506666666665,60.0312,59.961636999999996
206.67,209.2720666666667,60.0312,59.961697
202.66,209.25123333333335,60.0024,59.961841
209.77,209.26513333333332,60.0312,59.961841
209.4,209.26923333333332,60.0312,59.961960999999995
206.24,209.25036666666668,59.9988,59.962092999999996
208.01,209.24956666666668,60.0312,59.962092999999996
213.61,209.25836666666666,60.0312,59.962213
209.29,209.2745666666667,59.9988,59.962345
211.25,209.28053333333335,60.0312,59.96788133333333
208.82,209.27556666666666,60.0312,59.96214766666667
210.48,209.2755,60.0024,59.962291666666665
209.49,209.28199999999998,60.0312,59.96781666666667
206.06,209.26566666666665,60.0312,59.96781666666667
208.8,209.2657,60.0204,59.96790066666667
207.98,209.25566666666666,60.0276,59.962294666666665
212.0,209.25833333333333,60.0276,59.967807666666666
205.69,209.25053333333335,58.3158,59.962209666666666
211.39,209.26756666666665,61.7513,59.96817133333332
206.2,209.2537,61.7513,59.968197
213.88,209.25713333333334,60.0276,59.973710000000004
205.77,209.24443333333335,60.0276,59.973902
213.96,209.2608666666667,58.3669,59.96839033333334
213.54,209.2664,61.6941,59.97405333333334
207.45,209.24736666666666,61.7513,59.979991
210.92,209.25843333333333,61.7513,59.98576066666667
206.39,209.24856666666668,59.9988,59.98577266666667
205.63,209.23149999999998,59.9988,59.98582066666667
210.27,209.22886666666668,58.3737,59.980379666666664
207.87,209.23223333333334,61.7322,59.98624166666667
208.13,209.23163333333332,61.7322,59.99194766666666
213.26,209.24966666666668,58.3703,59.98654333333333
209.37,209.2626,59.9772,59.986507333333336
210.31,209.2527,60.0132,59.98654333333333
214.81,209.27366666666666,59.9952,59.98654333333333
210.9,209.28076666666666,59.9736,59.98648333333333
212.48,209.28246666666666,60.0132,59.98653133333333
207.99,209.27103333333332,59.9952,59.98653133333333
207.35,209.25903333333332,61.7398,59.99241866666667
207.88,209.26043333333334,61.7398,59.99815
205.94,209.23663333333332,58.3669,59.99273433333333
214.59,209.24836666666667,59.9736,59.99818066666667
206.51,209.23666666666668,60.0132,59.99241266666667
206.41,209.22286666666668,59.9988,59.99241266666667
206.93,209.21486666666667,59.9736,59.992340666666664
207.62,209.2018,60.0168,59.992424666666665
205.46,209.20066666666665,59.9916,59.99240066666667
206.74,209.20743333333334,59.9772,59.997859
209.21,209.21586666666667,60.0168,59.997835
210.09,209.2145,59.9952,59.997811
206.82,209.20063333333334,59.9772,59.99202433333333
206.74,209.19193333333334,60.0132,59.99750066666666
211.34,209.20313333333334,59.9916,59.99748866666666
208.47,209.2125,59.9772,59.99171466666667
208.0,209.19913333333332,60.0168,59.99178666666667
210.54,209.19346666666667,59.9952,59.99719166666667
209.3,209.19056666666665,59.9736,59.99723966666667
208.48,209.2092,60.0168,59.99721566666667
206.34,209.1783,59.9952,59.99719166666667
208.16,209.1726666666667,59.9772,59.99725166666667
206.84,209.15910000000002,60.0132,59.99719166666667
204.27,209.14013333333332,59.952,59.99133366666666
213.21,209.15656666666666,60.0168,59.996924
206.82,209.16126666666665,59.9736,59.996732
207.22,209.15676666666667,60.0384,59.996876
211.04,209.17043333333334,59.9736,59.996924
212.53,209.1744,59.9556,59.996672
211.31,209.19263333333333,58.4488,59.991517333333334
210.37,209.19626666666665,61.6675,59.997211666666665
204.57,209.1703,59.97,59.99700766666666
210.78,209.19686666666666,60.042,59.997163666666665
207.46,209.1825,58.4112,59.99200366666667
211.11,209.1986,61.5991,60.002743666666674
208.88,209.2051,58.4488,59.991761
212.02,209.2168,60.0204,59.99196499999999
206.49,209.20906666666667,61.5991,59.99719133333333
213.72,209.2236,58.4488,59.99203666666667
208.55,209.2313,61.6713,59.99774366666667
208.54,209.21893333333333,58.3805,59.99224133333333
206.97,209.21086666666667,60.024,59.99233733333333
208.05,209.20656666666667,60.0168,59.99252933333333
208.29,209.2047,61.6219,59.99783166666667
208.45,209.19783333333334,58.4351,59.992631333333335
209.22,209.1936333333333,60.0132,59.99809633333333
212.33,209.20793333333333,59.9377,59.99219066666667
211.21,209.21883333333335,60.0312,59.997715666666664
211.12,209.22073333333333,60.0024,59.99778766666666
210.98,209.2143,59.9772,59.991963
209.09,209.22480000000002,60.006,59.997404
210.27,209.22866666666667,60.0168,59.997476
208.09,209.22056666666666,59.9628,59.997392
204.79,209.2126,60.006,59.997404
210.35,209.2199,60.0204,59.99756
206.4,209.19706666666667,59.9628,59.997392
209.96,209.19639999999998,60.006,59.997416
211.05,209.2029,60.0168,59.997536
214.71,209.22373333333334,59.9664,59.99744
209.13,209.2189666666667,59.9988,59.99168733333333
211.56,209.21783333333332,61.6599,60.00264133333333
206.98,209.22126666666665,58.3942,59.997304666666665
208.82,209.22523333333334,60.024,59.997400666666664
207.54,209.21163333333334,60.0168,59.99747266666667
209.59,209.2237,59.9592,59.997352666666664
206.75,209.21220000000002,60.006,59.997388666666666
210.23,209.2417,58.3635,59.99194966666667
207.12,209.23296666666667,61.7513,59.99780333333334
207.78,209.23123333333334,59.9664,59.99770733333333
210.1,209.22856666666667,60.0096,59.99775533333334
209.41,209.24383333333333,58.3839,59.992384333333334
209.54,209.2482,61.6865,59.99802199999999
209.1,209.2474,58.3601,59.99257166666666
205.59,209.24806666666666,61.7436,59.998399666666664
210.46,209.24706666666668,59.9772,59.998339666666666
206.95,209.24296666666666,59.9952,59.99841166666666
210.96,209.25043333333332,60.0168,59.99841166666666
206.91,209.2463666666667,59.9736,60.00374466666667
206.5,209.24516666666668,60.0096,60.00391266666667
207.36,209.2378,58.3805,59.99268933333333
209.62,209.25019999999998,61.6865,59.998327
207.26,209.24946666666665,60.0132,60.003905333333336
210.93,209.2438,58.3533,59.99831233333333
211.02,209.26723333333334,61.7094,59.99843933333334
210.64,209.26176666666666,58.3669,59.99296366666667
212.36,209.26576666666668,60.0168,59.99837233333333
210.08,209.2725,61.6979,59.998448333333336
213.32,209.25986666666665,58.3567,59.998402999999996
205.38,209.2485333333333,61.7513,59.99841566666667
209.61,209.26123333333334,58.3737,59.99841566666667
207.56,209.2561,59.9592,59.99841566666667
211.3,209.26976666666667,61.7475,60.00413666666666
209.74,209.25853333333333,58.3737,59.993144666666666
209.46,209.25199999999998,59.9592,59.998429666666674
208.98,209.2465,60.0204,59.99839366666667
211.67,209.25533333333334,60.006,59.99284266666667
208.19,209.26139999999998,59.9592,59.998138999999995
215.01,209.28956666666667,61.7475,60.003848
211.24,209.30589999999998,58.3737,59.998442999999995
205.01,209.2979,59.9592,59.998442999999995
208.49,209.28476666666666,60.0312,59.998442999999995
206.48,209.26796666666667,59.9952,59.998442999999995
210.5,209.26233333333332,59.9592,59.998442999999995
208.89,209.25886666666668,60.0312,59.998442999999995
205.87,209.2535,59.9952,59.998442999999995
206.7,209.25343333333333,59.9592,59.998442999999995
210.19,209.2532666666667,60.0312,59.998442999999995
209.62,209.25903333333332,59.9952,59.998442999999995
208.93,209.24803333333335,59.9592,59.998442999999995
207.63,209.24800000000002,60.0312,59.998442999999995
212.73,209.26176666666666,59.9952,59.998442999999995
208.56,209.24813333333333,59.9592,59.998442999999995
210.85,209.25286666666668,60.0312,59.998442999999995
207.44,209.25116666666665,59.9952,59.998442999999995
209.98,209.24536666666665,59.9341,59.99835933333333
211.32,209.23026666666667,60.0565,59.99844366666667
207.94,209.2382,59.9988,60.003860666666675
208.51,209.24566666666666,59.9341,60.003657
211.44,209.26146666666668,60.0528,59.998135000000005
211.41,209.26556666666667,59.9952,59.998135000000005
211.94,209.2862,59.9341,59.998051333333336
207.37,209.28279999999998,58.4249,59.99810833333333
208.58,209.28286666666668,60.0024,59.99813233333333
208.64,209.26933333333335,59.9772,59.992498000000005
215.2,209.28476666666666,61.7284,60.00355533333333
210.36,209.2868,59.9952,60.00355533333333
212.7,209.3045666666667,59.9377,60.003363666666665
213.09,209.32223333333332,60.0528,60.003555666666664
209.12,209.32996666666665,59.9952,60.003555666666664
211.39,209.32473333333334,58.3737,59.99256366666667
208.69,209.32626666666667,61.7094,60.003569
208.31,209.3321,59.9952,60.003569
206.34,209.33036666666666,59.9341,60.003401333333336
207.17,209.31473333333332,58.418,59.998108
205.98,209.30433333333335,61.7246,60.00387266666667
207.43,209.28783333333334,59.9377,60.003681
208.27,209.2719,60.0528,60.003873
209.86,209.26763333333335,59.9952,59.998159
209.65,209.27366666666666,59.9341,60.00342833333333
207.29,209.27246666666667,58.4317,59.99814466666667
210.14,209.2737,59.9952,59.998264666666664
207.96,209.2703,59.9952,59.99818066666667
211.08,209.2706,61.7094,60.00385866666666
209.5,209.26886666666667,58.3737,59.99857366666667
209.39,209.2648333333333,59.9952,59.99845366666667
210.01,209.2712,59.9952,59.99845366666667
212.62,209.28373333333334,61.7017,60.004262000000004
212.56,209.28889999999998,58.3805,59.998759666666665
212.31,209.30393333333333,59.9952,59.998759666666665
210.44,209.31013333333334,59.9952,59.99887966666667
212.15,209.30983333333333,59.9952,59.998759666666665
210.74,209.31113333333332,61.7094,60.00447366666667
208.64,209.31403333333333,58.3737,59.99918866666667
208.22,209.31026666666668,59.9844,59.99903266666667
205.62,209.29443333333333,60.006,59.999068666666666
204.24,209.28123333333335,59.9952,59.99918866666667
212.24,209.28516666666667,59.9916,59.999068666666666
207.68,209.28836666666666,59.9988,59.999068666666666
208.16,209.2934,59.9592,59.99905666666667
211.02,209.2954,61.6865,60.00464633333333
208.59,209.2855,60.0528,60.00477833333333
209.49,209.2905,58.3397,59.999379999999995
208.06,209.26866666666666,60.024,60.004881
210.94,209.27873333333335,60.0024,60.004785
208.24,209.2901,59.9592,60.004664999999996
206.2,209.2851,60.0312,59.999071
208.59,209.2865,59.9952,60.004476
206.51,209.26473333333334,59.9592,60.004355999999994
211.24,209.2707,60.0312,60.00459599999999
204.66,209.2471,59.9952,60.004476
207.89,209.23543333333333,59.9592,60.004355999999994
210.69,209.24800000000002,60.0312,60.00459599999999
212.05,209.25889999999998,59.9952,60.004476
205.04,209.24323333333334,59.9592,60.004355999999994
207.21,209.24013333333335,60.0312,60.00459599999999
208.53,209.24073333333334,59.9952,60.004476
206.25,209.22243333333336,58.3737,59.999083000000006
208.53,209.22693333333333,61.7094,60.004905
207.36,209.21156666666667,59.9952,60.004785
212.01,209.2184,59.9592,60.004725
209.35,209.21736666666666,60.0168,60.004869
207.62,209.20303333333334,60.0096,60.004785
206.68,209.17966666666666,59.9592,60.004677
208.32,209.17579999999998,60.0312,60.004905
208.77,209.1842333333333,59.9952,60.004785
203.59,209.16160000000002,59.9592,60.004677
210.45,209.15743333333333,60.006,60.004821
211.13,209.15053333333336,60.0204,60.004785
205.1,209.11903333333333,59.9592,60.004664999999996
212.38,209.13536666666667,60.0168,60.004857
213.01,209.15476666666666,60.0096,60.004785
204.99,209.1287,59.9592,60.004653
210.13,209.1395,60.0312,60.004905
207.35,209.11713333333333,59.9952,60.004785
209.35,209.1311,59.9592,60.004664999999996
208.27,209.11206666666666,60.0312,60.004905
207.85,209.12233333333333,59.9952,60.004785
208.15,209.13176666666666,59.9592,60.004664999999996
210.56,209.15089999999998,60.0312,60.01020133333333
205.15,209.1371,58.3737,59.99906966666667
207.58,209.12276666666668,61.6713,60.00470466666667
208.7,209.12303333333335,60.0312,60.01019566666667
209.8,209.12673333333333,58.3737,60.00477866666667
216.0,209.15846666666667,61.6713,60.01048566666667
